,Frame ID,QR ID,QR 2D (Corner Points),Distance,Yaw (degrees),Pitch (degrees),Roll (degrees)
450,953,9,"[[45.0, 124.0], [178.0, 115.0], [195.0, 235.0], [67.0, 255.0]]",0.3644954323149376,-35.32484700379129,-56.49328575634145,-130.14910930261016
451,973,8,"[[406.0, 105.0], [427.0, 103.0], [428.0, 122.0], [409.0, 125.0]]",1.9800238838489188,-17.667601317963882,-26.020200641415947,-132.3347275367328
452,975,8,"[[354.0, 160.0], [374.0, 157.0], [376.0, 176.0], [356.0, 179.0]]",1.9892328057370223,-8.70516922883301,-0.5551480305660604,172.08444415190908
453,977,8,"[[298.0, 201.0], [319.0, 200.0], [322.0, 218.0], [302.0, 222.0]]",2.074420518949771,-17.227111179162677,-34.32180565104021,-150.53667389119357
454,979,8,"[[222.0, 292.0], [244.0, 288.0], [246.0, 308.0], [225.0, 312.0]]",1.9888084112524012,-22.839304567862943,-49.28132004324998,-144.22132591546352
455,980,8,"[[176.0, 336.0], [199.0, 333.0], [201.0, 353.0], [180.0, 357.0]]",2.0493797828927294,-18.752079203251117,-54.70130374205971,-158.07587098568212
456,981,8,"[[163.0, 378.0], [187.0, 374.0], [189.0, 394.0], [167.0, 398.0]]",2.0964220365417594,-14.775362024558968,-48.49517688636034,-161.3896438551132
457,982,8,"[[137.0, 387.0], [162.0, 384.0], [165.0, 403.0], [142.0, 408.0]]",2.144489213130665,-13.029711286225808,-42.45268884911151,-169.78642764575758
458,983,8,"[[134.0, 375.0], [157.0, 371.0], [162.0, 392.0], [138.0, 396.0]]",2.054936539471346,-10.66284211510893,-11.508044065565072,-176.9711756088815
459,985,8,"[[131.0, 337.0], [155.0, 334.0], [159.0, 356.0], [136.0, 360.0]]",1.931823036994033,-21.66915023141778,-62.56889831547227,-162.4268324571076
460,986,8,"[[134.0, 369.0], [159.0, 365.0], [164.0, 385.0], [140.0, 391.0]]",2.030983116400503,-18.81457624981898,-48.503276530671904,-166.82032865005382
461,987,8,"[[160.0, 394.0], [184.0, 388.0], [190.0, 410.0], [166.0, 415.0]]",1.945634103757476,-13.91403452328774,-11.511732500666284,-175.98106130704855
462,988,8,"[[190.0, 345.0], [214.0, 340.0], [219.0, 362.0], [195.0, 367.0]]",1.8777185523236744,-13.066222100637075,-9.823691374222667,179.34423738262942
463,989,8,"[[189.0, 361.0], [213.0, 356.0], [218.0, 379.0], [194.0, 384.0]]",1.8042918392086544,-12.24027125841742,-4.326568254769447,-179.9530740341661
464,990,8,"[[186.0, 402.0], [211.0, 397.0], [215.0, 420.0], [191.0, 425.0]]",1.9701299097230376,-11.58117263867002,-20.743445805858432,-177.63928585800818
465,991,8,"[[162.0, 422.0], [189.0, 415.0], [193.0, 437.0], [168.0, 445.0]]",1.7984845712291502,-21.95645553445036,-50.18333538487423,-154.74131260342602
466,993,8,"[[186.0, 431.0], [212.0, 426.0], [217.0, 449.0], [192.0, 455.0]]",1.76865500121291,-13.751663270143348,-54.20953527966185,-178.70524214804084
467,994,8,"[[200.0, 440.0], [227.0, 433.0], [232.0, 455.0], [207.0, 463.0]]",1.7805840197036529,-18.5779811258258,-42.050941983702685,-164.18230777024357
468,995,8,"[[203.0, 444.0], [229.0, 437.0], [235.0, 460.0], [209.0, 468.0]]",1.7272589323243226,-18.56728678758071,-48.49773334350158,-168.22140862336414
469,996,8,"[[235.0, 441.0], [260.0, 435.0], [266.0, 459.0], [240.0, 465.0]]",1.6869555427749316,-13.307043594677518,-7.521342181986532,178.91041442484214
470,997,8,"[[236.0, 445.0], [262.0, 439.0], [267.0, 463.0], [241.0, 470.0]]",1.6523097843131689,-14.28089701546642,-49.64780891325507,-173.27198428311092
471,998,8,"[[241.0, 429.0], [268.0, 422.0], [273.0, 447.0], [248.0, 453.0]]",1.6367311721078457,-14.102588674024425,-7.431065884139132,179.43613909609093
472,1000,8,"[[274.0, 402.0], [302.0, 395.0], [307.0, 419.0], [281.0, 425.0]]",1.6134962434199094,-14.8042931220867,-26.79555633948519,-161.58840127579836
473,1001,8,"[[270.0, 356.0], [297.0, 350.0], [303.0, 375.0], [277.0, 382.0]]",1.5373005306634675,-20.056018312478628,-45.16897205348309,-164.89699176917787
474,1002,8,"[[232.0, 342.0], [263.0, 336.0], [268.0, 361.0], [238.0, 367.0]]",1.4926483375959343,-15.172977247619183,-31.56735128204975,-148.97528178658555
475,1003,8,"[[205.0, 375.0], [235.0, 368.0], [241.0, 393.0], [212.0, 401.0]]",1.548707033593541,-19.607021362134976,-40.33664587632845,-156.67094595691705
476,1004,8,"[[206.0, 380.0], [236.0, 373.0], [243.0, 398.0], [215.0, 407.0]]",1.5388802920755829,-21.822699644011884,-44.12575166004532,-164.14534204652162
477,1005,8,"[[201.0, 355.0], [231.0, 349.0], [238.0, 375.0], [209.0, 383.0]]",1.5053560754119584,-21.25556344229265,-47.42010597291222,-164.21863557116424
478,1006,8,"[[178.0, 342.0], [210.0, 335.0], [216.0, 362.0], [186.0, 370.0]]",1.4787846538588094,-22.89664638534011,-46.20703689212379,-153.97789112377208
479,1007,8,"[[166.0, 322.0], [198.0, 316.0], [204.0, 344.0], [174.0, 352.0]]",1.4347149206047485,-26.28588436565282,-53.41454192109565,-152.66199594445013
480,1008,8,"[[170.0, 335.0], [204.0, 328.0], [210.0, 357.0], [178.0, 364.0]]",1.4237819450727065,-20.516726527990983,-44.98257234345285,-156.64125912790703
481,1009,8,"[[165.0, 341.0], [198.0, 333.0], [206.0, 362.0], [174.0, 371.0]]",1.3938761109772468,-26.205322986369875,-49.79919568538101,-154.3682714587902
482,1010,8,"[[134.0, 338.0], [170.0, 330.0], [177.0, 360.0], [144.0, 369.0]]",1.3728620598521153,-26.12121799487142,-50.46285243514121,-152.5345079192289
483,1011,8,"[[126.0, 372.0], [162.0, 363.0], [170.0, 395.0], [136.0, 405.0]]",1.298238360480116,-28.89654560849851,-58.30939300473796,-154.2559728411527
484,1012,8,"[[117.0, 349.0], [153.0, 340.0], [162.0, 371.0], [127.0, 381.0]]",1.3393111449177353,-28.642444132741037,-53.070574509791314,-152.0238046508929
485,1013,8,"[[125.0, 344.0], [161.0, 336.0], [170.0, 369.0], [134.0, 378.0]]",1.272739891928936,-27.968752641180988,-57.85233923084415,-154.9299194545497
486,1014,8,"[[144.0, 340.0], [180.0, 332.0], [189.0, 366.0], [152.0, 374.0]]",1.2432727686210907,-13.444891139571244,-6.950973677728621,-178.91578739952345
487,1015,8,"[[149.0, 346.0], [188.0, 337.0], [197.0, 371.0], [159.0, 381.0]]",1.205953368933115,-24.651542724236556,-50.29085799817176,-156.19662419877392
488,1016,8,"[[144.0, 334.0], [183.0, 326.0], [192.0, 362.0], [154.0, 371.0]]",1.158702381680135,-26.498873797214003,-57.3208243891072,-157.0450443912018
489,1017,8,"[[80.0, 364.0], [121.0, 354.0], [132.0, 391.0], [90.0, 403.0]]",1.142331704516023,-32.17914164332265,-61.34513572897546,-149.95172702775145
490,1018,8,"[[48.0, 372.0], [92.0, 361.0], [103.0, 399.0], [59.0, 411.0]]",1.1471777318152123,-16.562468673765455,-11.661921633881176,178.84706643336438
491,1019,8,"[[32.0, 346.0], [78.0, 335.0], [89.0, 375.0], [45.0, 386.0]]",1.1218949343898308,-15.54209817470421,-9.85271508742763,-177.88349534918424
492,1020,8,"[[30.0, 328.0], [76.0, 316.0], [89.0, 357.0], [42.0, 368.0]]",1.1036205317478045,-16.49564758548829,-11.702745577500544,-178.87584754117606
493,1021,8,"[[63.0, 289.0], [110.0, 279.0], [121.0, 321.0], [74.0, 330.0]]",1.069799546075194,-14.041731080006636,-11.466655787126482,-178.41390501957042
494,1022,8,"[[67.0, 278.0], [115.0, 268.0], [127.0, 310.0], [80.0, 321.0]]",1.0406110528167725,-15.09711190450317,-10.579206126115762,-177.3172322895042
495,1023,8,"[[82.0, 244.0], [130.0, 234.0], [143.0, 278.0], [94.0, 289.0]]",0.98965386786863,-14.619108064638802,-8.211716312381771,-177.98653833116578
496,1024,8,"[[110.0, 239.0], [160.0, 229.0], [169.0, 275.0], [122.0, 286.0]]",0.9291190319013342,-37.17696116506004,-56.03452833124878,-133.91186383098744
497,1025,8,"[[76.0, 228.0], [127.0, 217.0], [139.0, 266.0], [89.0, 276.0]]",0.9197007989556892,-12.870715167265676,-3.788772087879881,-177.3427665697937
498,1026,8,"[[85.0, 199.0], [137.0, 189.0], [151.0, 237.0], [99.0, 248.0]]",0.9212236850978924,-13.954960139035771,-7.562130648176875,-175.71185770892455
499,1027,8,"[[101.0, 178.0], [154.0, 168.0], [167.0, 219.0], [115.0, 228.0]]",0.8893864640414707,-11.973361118308022,-5.025240676188858,-174.29038849502086
500,1028,8,"[[116.0, 161.0], [169.0, 152.0], [183.0, 202.0], [129.0, 212.0]]",0.8824477542797501,-12.79246289188752,-7.419678155070326,-175.32111629116235
501,1029,8,"[[176.0, 108.0], [233.0, 104.0], [242.0, 157.0], [187.0, 163.0]]",0.8292088421760746,-25.513529442202945,-43.84092147571263,-138.2692484326626
502,1030,8,"[[217.0, 107.0], [274.0, 99.0], [285.0, 155.0], [228.0, 162.0]]",0.7769196013578678,-9.657450034568836,-5.526515101059963,-175.86935220041642
503,1031,8,"[[216.0, 94.0], [274.0, 86.0], [284.0, 145.0], [227.0, 153.0]]",0.7400309635981592,-7.828172829154058,0.1795891735081745,-175.17575028094933
504,1032,8,"[[196.0, 106.0], [255.0, 99.0], [264.0, 159.0], [205.0, 166.0]]",0.7290928601711565,-6.778851873691562,-0.0121278197013195,-176.58540568362147
505,1033,1,"[[462.0, 108.0], [474.0, 106.0], [476.0, 119.0], [464.0, 121.0]]",3.112901245630729,-6.265902021107357,8.516140147345553,-172.44972528261036
506,1033,8,"[[168.0, 84.0], [231.0, 74.0], [244.0, 137.0], [182.0, 146.0]]",0.7158212654884958,-9.771595643072065,-2.621826453690823,-174.81014222854782
507,1034,1,"[[488.0, 93.0], [501.0, 92.0], [503.0, 105.0], [490.0, 107.0]]",3.022951725804706,-11.931582954738412,-13.75263437802203,-147.40533156003042
508,1034,8,"[[175.0, 32.0], [243.0, 25.0], [254.0, 92.0], [188.0, 100.0]]",0.6797155566010745,-7.661853281208792,-2.8198885472106827,-174.5591136567154
509,1035,8,"[[178.0, 24.0], [247.0, 16.0], [260.0, 84.0], [193.0, 93.0]]",0.6730828164186765,-8.873339489254347,-3.681788795509326,-173.47647878488343
510,1036,8,"[[204.0, 39.0], [273.0, 32.0], [282.0, 103.0], [213.0, 110.0]]",0.6294256934589075,-5.494219486142726,0.6816572967527562,-176.57779540650077
511,1037,8,"[[188.0, 27.0], [260.0, 19.0], [271.0, 90.0], [199.0, 99.0]]",0.6247661867031561,-7.835047768237159,-2.323971677575001,-177.97572742166176
512,1038,8,"[[144.0, 14.0], [222.0, 5.0], [232.0, 84.0], [156.0, 91.0]]",0.5936433354871891,-6.263030916945171,-0.6865119225771178,-176.74079956175916
513,1042,1,"[[469.0, 143.0], [482.0, 142.0], [483.0, 156.0], [470.0, 157.0]]",2.8424464073479907,-1.6527134815194358,8.916320814523091,-173.20694361919718
514,1054,1,"[[717.0, 71.0], [736.0, 70.0], [737.0, 88.0], [717.0, 90.0]]",2.025549732252131,-1.5886196451366306,7.355305954416963,173.86567593065672
515,1055,10,"[[15.0, 125.0], [31.0, 126.0], [34.0, 151.0], [19.0, 151.0]]",1.99969649110417,-121.99964508366746,-71.54345820627687,-54.94109894920317
516,1055,1,"[[767.0, 67.0], [787.0, 65.0], [787.0, 84.0], [767.0, 86.0]]",2.015762692715348,-0.313687521333199,14.25533720236957,175.17682163482635
517,1056,10,"[[18.0, 120.0], [34.0, 122.0], [37.0, 146.0], [21.0, 144.0]]",2.124493177583117,10.706521276669855,16.94785383127452,-163.57096344074003
518,1057,10,"[[34.0, 125.0], [51.0, 126.0], [55.0, 150.0], [39.0, 149.0]]",2.1041119442383063,7.812608036712871,16.467708233158913,-162.19751971410054
519,1057,1,"[[801.0, 38.0], [821.0, 35.0], [822.0, 55.0], [802.0, 58.0]]",2.081118839254234,-2.8932844480185715,14.093543930485245,-175.77606455750967
520,1059,10,"[[116.0, 105.0], [132.0, 107.0], [135.0, 131.0], [120.0, 130.0]]",1.9818177181384704,-93.8142097178014,-75.1030666782556,-84.57585529408617
521,1060,10,"[[134.0, 114.0], [151.0, 116.0], [155.0, 140.0], [139.0, 139.0]]",1.9473926601962237,-79.12078244115854,-75.52868525346258,-102.05585838165
522,1061,10,"[[157.0, 131.0], [174.0, 132.0], [178.0, 157.0], [162.0, 156.0]]",1.8641668641260989,9.16672700981516,21.08891414070924,-159.4622898454811
523,1062,10,"[[162.0, 106.0], [179.0, 107.0], [183.0, 132.0], [166.0, 131.0]]",1.8915590873015424,9.31884298815532,19.51056509329763,-159.93997750912067
524,1064,10,"[[47.0, 80.0], [66.0, 82.0], [71.0, 109.0], [52.0, 108.0]]",1.8707355720592165,-95.71443420073425,-73.0350022973443,-82.36710781755158
525,1065,10,"[[49.0, 32.0], [69.0, 34.0], [74.0, 63.0], [55.0, 62.0]]",1.8023707294529767,-94.5397198177732,-69.63274236623771,-81.65921033660975
