Frame ID,QR ID,QR 2D (Corner Points),Distance,Yaw (degrees),Pitch (degrees),Roll (degrees)
37,0,"[[555.0, 185.0], [872.0, 173.0], [876.0, 495.0], [560.0, 503.0]]",0.11520013908590408,-1.3451053660524037,1.0879503300240387,-178.74143647436156
38,0,"[[537.0, 212.0], [840.0, 201.0], [841.0, 500.0], [540.0, 510.0]]",0.12155975443135501,-1.2639327094538917,0.3430195698481187,-177.69436095374155
39,0,"[[519.0, 206.0], [810.0, 196.0], [818.0, 484.0], [526.0, 494.0]]",0.12577779730495936,-1.7166369451461527,0.4519200152235962,179.44379666006822
40,0,"[[516.0, 201.0], [799.0, 195.0], [803.0, 478.0], [521.0, 485.0]]",0.12878056956431536,-1.1340673270411437,-0.5305044029980438,-179.26935631547047
41,0,"[[509.0, 216.0], [781.0, 210.0], [785.0, 488.0], [512.0, 494.0]]",0.13232389462297697,-0.9876998147803506,-0.04324870917096582,179.7680810148641
42,0,"[[509.0, 240.0], [771.0, 235.0], [779.0, 497.0], [517.0, 501.0]]",0.13912753108561882,-1.3717200584463758,0.7534319299724866,-179.88295599205128
43,0,"[[535.0, 239.0], [788.0, 236.0], [795.0, 485.0], [542.0, 486.0]]",0.1455086670828681,-1.030234050989495,1.455975278957257,179.80340520826638
44,0,"[[552.0, 216.0], [796.0, 216.0], [796.0, 459.0], [551.0, 457.0]]",0.14997236157213995,0.21288669712110603,1.4549522923235645,178.7598344421109
45,0,"[[558.0, 220.0], [793.0, 219.0], [792.0, 460.0], [557.0, 459.0]]",0.15366151287722907,0.12192656574630567,0.7716664851974134,-179.45262644873037
46,0,"[[561.0, 229.0], [788.0, 230.0], [786.0, 456.0], [559.0, 454.0]]",0.16125419474055183,0.4581304318437339,1.060659321914282,179.86604190941455
47,0,"[[559.0, 220.0], [780.0, 220.0], [777.0, 442.0], [556.0, 440.0]]",0.16512839309586338,0.5611537970729934,2.0879205231067814,-179.94989679720427
48,0,"[[561.0, 229.0], [776.0, 228.0], [776.0, 447.0], [561.0, 447.0]]",0.168286670592279,-0.07233715760433178,0.20623963693363143,-179.4761305919478
49,0,"[[567.0, 241.0], [777.0, 238.0], [782.0, 452.0], [571.0, 453.0]]",0.17223432568482344,-0.8578785454967656,0.7992003828391554,179.1644797940439
50,0,"[[578.0, 258.0], [784.0, 253.0], [790.0, 464.0], [582.0, 467.0]]",0.17501255603714866,-1.2038259435703202,0.9085273611542961,178.47880999976508
51,0,"[[590.0, 269.0], [794.0, 263.0], [801.0, 469.0], [596.0, 472.0]]",0.17879517840514886,-1.543727344168357,2.842317227050254,178.77451490722424
52,0,"[[600.0, 278.0], [798.0, 274.0], [803.0, 469.0], [603.0, 472.0]]",0.18596348420690367,-1.0445915909624144,2.386142894529121,176.62026809277992
53,0,"[[598.0, 255.0], [794.0, 250.0], [798.0, 439.0], [602.0, 443.0]]",0.18978590358734768,-1.1660827542556247,3.042943164060084,174.61142825110778
54,0,"[[593.0, 257.0], [783.0, 252.0], [787.0, 443.0], [596.0, 448.0]]",0.19136161339178998,-1.2716545643645536,-0.05626765939739478,179.85496137894282
55,0,"[[578.0, 269.0], [762.0, 264.0], [763.0, 448.0], [579.0, 454.0]]",0.19734054115090977,-1.1673129165605798,-3.103607795567978,-176.75697325606507
56,0,"[[562.0, 276.0], [740.0, 270.0], [741.0, 454.0], [563.0, 460.0]]",0.19981882472618315,-1.3373202331444032,-8.456696489989485,-176.81903410361264
57,0,"[[544.0, 281.0], [718.0, 277.0], [720.0, 447.0], [545.0, 451.0]]",0.21077047686745806,-1.0254764587321084,1.140100094722568,173.1596690029446
58,0,"[[526.0, 271.0], [698.0, 266.0], [700.0, 439.0], [529.0, 444.0]]",0.21146959109421057,-1.2452950186862959,1.109188299654416,179.90700826495362
59,0,"[[509.0, 296.0], [678.0, 291.0], [679.0, 461.0], [510.0, 465.0]]",0.21526206104014528,-1.1467108659187253,2.472753854403432,176.5041121022644
60,0,"[[504.0, 311.0], [667.0, 308.0], [674.0, 475.0], [509.0, 479.0]]",0.2197073035582448,-1.7555073390547968,3.903890243048036,179.6155493962495
61,0,"[[524.0, 305.0], [686.0, 303.0], [689.0, 462.0], [526.0, 464.0]]",0.22693007850597618,-0.7718527914185825,-0.9727653286297382,-179.0318244876406
62,0,"[[530.0, 286.0], [691.0, 285.0], [693.0, 444.0], [533.0, 446.0]]",0.22775434664893557,-0.6904396969398497,-1.1948622401072087,-177.6253451208637
63,0,"[[536.0, 285.0], [694.0, 283.0], [697.0, 440.0], [539.0, 443.0]]",0.23104700193657426,-0.9960109440080923,-1.664407507284208,-179.9737955601476
64,0,"[[541.0, 287.0], [697.0, 285.0], [700.0, 440.0], [543.0, 444.0]]",0.2331425941400223,-0.9792098267020842,-2.978974295728803,178.25113893007267
65,0,"[[542.0, 285.0], [696.0, 283.0], [697.0, 441.0], [543.0, 443.0]]",0.23266743717019822,-0.6265470487987665,5.839608056820693,179.0113629829304
66,0,"[[536.0, 299.0], [688.0, 298.0], [689.0, 455.0], [537.0, 457.0]]",0.23415057605656273,-0.6588267689181737,7.405776749063657,178.7017027443635
67,0,"[[542.0, 315.0], [691.0, 312.0], [695.0, 459.0], [545.0, 462.0]]",0.24594348825124202,-1.2460500653605704,-0.513879897416898,-179.96596530827694
68,0,"[[552.0, 309.0], [699.0, 306.0], [705.0, 454.0], [556.0, 457.0]]",0.24613610896212326,-1.5129410357200639,-1.3935667546049697,176.04310899191327
69,0,"[[561.0, 307.0], [706.0, 303.0], [711.0, 450.0], [564.0, 453.0]]",0.24894060400807475,-1.5586494639834174,2.018422593592307,176.92962870137166
70,0,"[[561.0, 326.0], [704.0, 323.0], [707.0, 471.0], [563.0, 474.0]]",0.24912756745767248,-1.5252264466750591,7.820605090871764,176.78909368098843
71,0,"[[564.0, 330.0], [706.0, 327.0], [708.0, 468.0], [566.0, 470.0]]",0.25787601359548146,-0.9109435650604893,0.517870522675953,-177.9399308671813
72,0,"[[559.0, 325.0], [699.0, 322.0], [702.0, 463.0], [561.0, 466.0]]",0.25917760748476487,-1.1398976775864604,0.09480283470248776,177.700667860144
73,0,"[[566.0, 345.0], [704.0, 342.0], [708.0, 480.0], [570.0, 483.0]]",0.2644222307469749,-1.4958584559238817,1.3711558563931763,-179.57652103187823
74,0,"[[572.0, 343.0], [708.0, 341.0], [711.0, 476.0], [574.0, 479.0]]",0.2685005840461536,-0.9973010811370376,-1.3138524815092203,179.0674986608362
75,0,"[[566.0, 327.0], [702.0, 324.0], [705.0, 458.0], [567.0, 463.0]]",0.2674967148311465,-1.2911974995492097,-0.11370950656357047,171.4936022783388
76,0,"[[566.0, 339.0], [701.0, 337.0], [704.0, 472.0], [568.0, 475.0]]",0.2694930017545846,-0.9661401847744185,-1.9637004016555542,177.73286157664967
77,0,"[[571.0, 324.0], [705.0, 322.0], [706.0, 457.0], [571.0, 459.0]]",0.2706561184462267,-0.5369040156882967,0.044842166710595883,177.57757514252316
78,0,"[[564.0, 336.0], [698.0, 334.0], [701.0, 468.0], [566.0, 471.0]]",0.2714140191525701,-0.9773313083779382,-2.0516193507026683,177.65345383422172
79,0,"[[561.0, 338.0], [695.0, 336.0], [697.0, 468.0], [562.0, 471.0]]",0.2729370843018688,-0.811943079081275,-2.4254486090782974,-177.96767849387996
80,0,"[[553.0, 337.0], [687.0, 334.0], [688.0, 468.0], [553.0, 471.0]]",0.27195996846716824,-0.885406662135123,0.9445115677722565,175.04193303631885
81,0,"[[546.0, 322.0], [680.0, 321.0], [680.0, 450.0], [545.0, 452.0]]",0.2734313291855034,-0.4857268220366055,-0.03402455025164925,165.7624686188413
82,0,"[[541.0, 288.0], [676.0, 288.0], [677.0, 407.0], [542.0, 409.0]]",0.2732332482440793,-0.4351870288933893,-2.679368080125075,155.9700372137043
83,0,"[[545.0, 226.0], [682.0, 224.0], [680.0, 358.0], [543.0, 359.0]]",0.2671450111031253,-0.1233896321990788,3.8014664436194874,172.14502678422267
84,0,"[[512.0, 233.0], [649.0, 229.0], [648.0, 368.0], [511.0, 374.0]]",0.26050935341689596,-1.0359598885680361,8.350523299143717,175.1441227425876
85,0,"[[488.0, 259.0], [625.0, 259.0], [626.0, 393.0], [487.0, 393.0]]",0.26839321886294765,-0.28614877042289044,-3.7617164451391663,171.87485831878513
86,0,"[[494.0, 229.0], [633.0, 231.0], [634.0, 355.0], [496.0, 354.0]]",0.269400736274105,-0.12945444029676562,-7.368700744378342,161.46710018621678
87,0,"[[491.0, 164.0], [630.0, 167.0], [628.0, 299.0], [488.0, 297.0]]",0.26889061915291373,0.5119254003484509,-3.0683292340970194,171.06355443889444
88,0,"[[479.0, 123.0], [621.0, 122.0], [623.0, 262.0], [481.0, 265.0]]",0.26567777548438726,-1.020251805832462,-1.3766554588057178,178.922235500659
89,0,"[[459.0, 137.0], [601.0, 132.0], [604.0, 271.0], [462.0, 277.0]]",0.2648205014493284,-1.9656091084896188,0.6168302188363055,176.04978397531386
90,0,"[[459.0, 104.0], [603.0, 101.0], [610.0, 246.0], [467.0, 252.0]]",0.26471743616094157,-2.5902660133227036,-3.283158486438284,-174.6835141463398
91,0,"[[465.0, 117.0], [609.0, 113.0], [612.0, 257.0], [468.0, 262.0]]",0.2611124073105563,-1.362295210863361,1.350992883949948,179.54498583673535
92,0,"[[478.0, 107.0], [622.0, 105.0], [631.0, 249.0], [488.0, 253.0]]",0.2637166199209436,-3.717897542929516,-9.06277473223098,-176.9487274864998
93,0,"[[486.0, 98.0], [630.0, 96.0], [633.0, 240.0], [489.0, 244.0]]",0.26266506399988815,-1.192655229033904,-0.4119039026604102,-178.96420012095055
94,0,"[[462.0, 78.0], [608.0, 73.0], [615.0, 212.0], [469.0, 219.0]]",0.2642142987979667,-3.26810017967903,-3.201513861287092,174.8127703068836
